Time(minutes) NodeBegin NodeEnd NrOfCars
1 227 28396142 35975943 25
1 227 35975943 28396146 26
1 228 88867355 35975940 65
1 228 35975940 252343345 56
1 228 252343345 31156823 57
1 228 31156823 251852300 55
1 228 251852300 35975944 53
1 228 35975944 31156825 48
1 228 31156825 252343346 48
1 228 252343346 31156826 49
1 228 31156826 35966510 43
1 229 35966510 251852497 14
1 229 251852497 254504849 15
1 229 254504849 254504852 17
1 230 254504852 31156828 17
1 230 31156828 251852560 16
1 231 34522517 31156829 16
1 231 31156829 256347957 20
1 231 256347957 256347962 10
1 231 256347962 256347998 25
1 231 256347998 35966363 28
1 232 31158725 212881026 8
1 232 212881026 31158722 11
1 232 31158722 190490777 9
1 233 190490777 31158722 14
1 233 31158722 212881026 16
1 233 212881026 31158725 27
1 233 31158725 31158727 26
1 234 34520362 34520374 8
1 234 34520374 31158725 8
1 235 32912951 32913002 12
1 235 32913002 31158807 11
1 235 31158807 32909567 18
1 235 32909567 99408492 19
1 235 99408492 253963586 33
1 235 253963586 32909568 28
1 235 32909568 190476530 27
1 236 190476534 32913041 14
1 236 32913041 32913033 16
1 236 32913033 261039215 18
1 236 261039215 32913038 18
1 236 32913038 99404345 20
1 236 99404345 32913036 43
1 236 32913036 32912987 41
1 236 32912987 32912994 44
1 236 32912994 32912944 61
1 237 190476530 190476525 3
1 237 190476525 190476541 0
1 237 190476541 90351248 1
1 237 90351248 253967022 1
1 237 253967022 253963721 2
1 237 253963721 33124973 4
1 238 33124973 253963721 6
1 238 253963721 253967022 8
1 238 253967022 90351248 9
1 238 90351248 190476541 5
1 238 190476541 190476525 0
1 238 190476525 190476530 1
1 239 33124973 33124991 30
1 239 33124991 33124985 24
1 239 33124985 190472433 24
1 239 190472433 33124989 24
1 239 33124989 32913102 28
1 239 32913102 31158788 30
1 240 31158787 32913100 24
1 240 32913100 33124994 27
1 240 33124994 212881000 3
1 240 212881000 33124995 3
1 240 33124995 33124996 5
1 240 33124996 33124997 2
1 241 190476530 32909724 11
1 241 32909724 88085392 11
1 241 88085392 32909725 12
1 241 32909725 88085396 14
1 241 88085396 32909726 14
1 241 32909726 32909728 14
1 241 32909728 32909729 17
1 241 32909729 32551927 5
1 241 32551927 32551928 3
1 241 32551928 32551929 3
1 241 32551929 31158655 4
1 242 31158649 31158732 16
1 242 31158732 31158741 9
1 242 31158741 253965698 13
1 242 253965698 253966068 18
1 242 253966068 253965693 15
1 242 253965693 31158744 1
1 242 31158744 32913029 10
1 242 32913029 32913023 10
1 242 32913023 32909813 12
1 242 32909813 88085397 14
1 242 88085397 32909812 14
1 242 32909812 88085389 14
1 242 88085389 32909811 16
1 242 32909811 190476534 18
1 243 31158658 90343084 15
1 243 90343084 33124963 19
1 243 33124963 33124966 20
1 243 33124966 33124969 8
1 243 33124969 33124973 0
1 244 33124997 33124998 4
1 244 33124998 33124999 4
1 244 33124999 33125000 5
1 244 33125000 33125001 1
1 245 33124997 253967661 4
1 245 253967661 190476520 7
1 245 190476520 190476537 9
1 245 190476537 212881041 18
1 245 212881041 190490772 28
1 245 190490772 190490777 2
1 246 190490777 190490772 4
1 246 190490772 212881041 6
1 246 212881041 190476537 7
1 246 190476537 190476520 7
1 246 190476520 253967661 24
1 246 253967661 33124997 32
1 247 261030665 31158719 3
1 247 31158719 31158716 3
1 247 31158716 99408523 3
1 248 99408523 31158716 10
1 248 31158716 31158719 9
1 248 31158719 261030665 12
1 249 31158709 31158714 43
1 249 31158714 99408523 42
1 250 31158771 31158709 24
1 260 31158765 31158767 79
1 260 31158767 31158769 58
1 251 99408523 31158714 1
1 251 31158714 31158709 1
1 251 31158709 31158771 6
1 251 31158771 31158769 6
1 251 31158769 31158767 3
1 251 31158767 31158765 3
1 252 31158765 86681146 6
1 252 86681146 86681150 6
1 252 86681150 119831124 5
1 253 31158764 99702510 49
1 253 99702510 31158765 93
1 254 31158661 31158664 5
1 254 31158664 31158666 6
1 254 31158666 31158669 6
1 254 31158669 31158672 7
1 254 31158672 31158674 29
1 254 31158674 31158678 28
1 254 31158678 31158681 28
1 254 31158681 254504932 28
1 255 254504932 31158684 31
1 255 31158684 31158686 35
1 255 31158686 254504931 19
1 255 254504931 254504918 51
1 255 254504918 34533172 43
1 255 34533172 34533170 42
1 255 34533170 34522493 42
1 255 34522493 248059691 42
1 255 248059691 34522490 50
1 257 34522490 34522481 67
1 257 34522481 34522495 64
1 257 34522495 34522497 63
1 257 34522497 34522482 52
1 257 34522482 36307587 51
1 258 34522646 34522483 49
1 258 34522483 34522496 41
1 256 34522496 34522494 40
1 256 34522494 34522484 39
1 256 34522484 251852604 40
1 256 251852604 34522492 39
1 256 34522492 34533178 37
1 256 34533178 34533176 35
1 256 34533176 34533174 35
1 256 34533174 34533180 37
1 256 34533180 254504936 37
1 256 254504936 34533183 41
1 256 34533183 34533185 43
1 256 34533185 34533187 41
1 256 34533187 209094332 45
1 259 254504869 34533190 29
1 259 34533190 254504868 29
1 259 254504868 34533192 26
1 259 34533192 34533194 29
1 259 34533194 34533196 30
1 259 34533196 32551935 29
1 261 32551932 34537444 13
1 261 34537444 34537445 12
1 262 34537445 34548770 11
1 262 34548770 34537446 15
1 262 34537446 34537447 16
1 262 34537447 34537448 18
1 262 34537448 34537449 17
1 263 261239359 31156415 110
1 263 31156415 34537440 104
1 263 34537440 34537441 73
1 263 34537441 31156360 32
1 263 31156360 31158638 7
1 263 31158638 31158639 1
1 264 27167174 34815626 36
1 264 34815626 27167163 36
1 264 27167163 27167162 36
1 264 27167162 27167161 41
1 264 27167161 27167160 40
1 265 34814892 34814893 8
1 265 34814893 34814894 8
1 265 34814894 34814895 1
1 265 34814895 34815623 3
1 267 35163858 35163854 74
1 267 35163854 34815624 69
1 267 34815624 34815619 68
1 267 34815619 34815606 33
1 267 34815606 34815615 17
1 266 34815614 34815607 0
1 266 34815607 34815620 0
1 266 34815620 34815625 4
1 266 34815625 35163856 6
1 266 35163856 35163860 7
1 268 179694998 32049450 36
1 268 32049450 202032433 38
1 268 202032433 32049423 38
1 269 27167169 248557691 7
1 269 248557691 248557690 7
1 269 248557690 248557698 7
1 269 248557698 202032445 17
1 269 202032445 32049451 16
1 270 32605676 32049235 37
1 270 32049235 32605672 42
1 270 32605672 32049236 52
1 270 32049236 32600274 54
1 270 32600274 32049366 75
1 280 32049364 30901470 22
1 280 30901470 32605669 21
1 280 32605669 29274142 14
1 280 29274142 248557741 18
1 280 248557741 32605675 16
1 271 34677997 34678000 29
1 271 34678000 83042154 28
1 271 83042154 96653782 20
1 271 96653782 261042487 20
1 271 261042487 34678001 12
1 271 34678001 81278581 3
1 271 81278581 252407300 15
1 271 252407300 32913112 18
1 272 32913112 212908296 18
1 272 212908296 32913110 24
1 272 32913110 205420003 24
1 272 205420003 32913109 10
1 272 32913109 32913049 9
1 272 32913049 212908300 11
1 272 212908300 212908305 13
1 272 212908305 32913017 23
1 272 32913017 243662067 23
1 273 32912987 31158809 14
1 273 31158809 212908338 15
1 273 212908338 31158811 17
1 273 31158811 31158812 17
1 273 31158812 94897302 19
1 273 94897302 31158814 23
1 273 31158814 212908291 25
1 273 212908291 261042497 24
1 273 261042497 31158815 25
1 274 31158815 261042490 24
1 274 261042490 169135127 0
1 274 169135127 31158817 6
1 274 31158817 261042450 7
1 274 261042450 96653778 10
1 274 96653778 252407265 10
1 274 252407265 261042466 11
1 274 261042466 252407266 20
1 274 252407266 252407315 22
1 274 252407315 31158818 22
1 274 31158818 31158820 24
1 275 261045358 34677998 70
1 275 34677998 252407139 70
1 275 252407139 34677999 70
1 275 34677999 261045414 69
1 276 261045415 31158823 8
1 276 31158823 249313829 5
1 276 249313829 31158824 6
1 276 31158824 261045353 7
1 276 261045353 91818051 9
1 277 252406781 252406443 5
1 277 252406443 31156729 5
1 277 31156729 34678016 14
1 277 34678016 34678009 1
1 277 34678009 31156727 2
1 277 31156727 34678012 7
1 278 34678018 252407667 51
1 278 252407667 34678017 39
1 278 34678017 34678015 38
1 278 34678015 31156662 61
1 278 31156662 252406787 16
1 279 34678008 34678014 8
1 279 34678014 31156724 33
1 279 31156724 252407763 30
1 279 252407763 31162066 30
1 281 31156654 252407761 54
1 281 252407761 31156656 53
1 281 31156656 34678013 53
1 281 34678013 252407383 16
1 281 252407383 34678007 18
1 282 32528283 32528284 5
1 282 32528284 32528285 5
1 282 32528285 32528286 9
1 282 32528286 32528287 11
1 282 32528287 36309932 12
1 283 36309932 32528287 0
1 283 32528287 32528286 0
1 283 32528286 32528285 0
1 283 32528285 32528284 1
1 283 32528284 32528283 4
1 284 36309932 32528288 4
1 284 32528288 32528289 4
1 284 32528289 32528290 5
1 284 32528290 32528291 6
1 284 32528291 32528292 6
1 284 32528292 209167550 7
1 284 209167550 32528293 3
1 284 32528293 32528294 6
1 285 32528294 32528293 0
1 285 32528293 209167550 2
1 285 209167550 32528292 2
1 285 32528292 32528291 2
1 285 32528291 32528290 2
1 285 32528290 32528289 2
1 285 32528289 32528288 2
1 285 32528288 36309932 4
1 286 35966379 32597765 43
1 286 32597765 32597767 41
1 286 32597767 32599933 42
1 286 32599933 32599935 7
1 288 35966359 35966358 6
1 287 222045940 32599934 48
1 287 32599934 32597775 50
1 287 32597775 32597772 49
1 287 32597772 35966378 46
1 289 35966358 35966359 8
1 290 32528299 251855288 9
1 290 251855288 32528298 8
1 290 32528298 32528297 8
1 290 32528297 32528296 9
1 290 32528296 32528295 12
1 290 32528295 255067845 12
1 291 32528299 251855288 0
1 291 251855288 32528298 0
1 291 32528298 32528297 0
1 291 32528297 32528296 0
1 291 32528296 32528295 0
1 291 32528295 255067845 0
1 292 32528890 32528893 10
1 292 32528893 251855267 11
1 292 251855267 251855301 15
1 292 251855301 32528299 17
1 293 32528299 251855309 25
1 293 251855309 251855310 23
1 293 251855310 251855311 14
1 293 251855311 32528889 6
1 294 32892630 32528301 34
1 294 32528301 32528300 32
1 295 32528300 32528301 15
1 295 32528301 32892630 15
1 296 32528300 32528890 31
1 297 247808873 251855502 65
1 297 251855502 32528887 65
1 297 32528887 32528886 66
1 297 32528886 32528885 65
1 298 32528280 32528281 31
1 298 32528281 32528282 32
1 298 32528282 251855503 34
1 298 251855503 247808874 37
1 299 32528891 32528300 15
1 300 32528888 251855318 6
1 300 251855318 32528882 9
1 300 32528882 32528883 10
1 300 32528883 251855380 14
1 300 251855380 32611557 18
1 300 32611557 32611559 19
1 301 32611559 251855381 34
1 301 251855381 251855382 33
1 301 251855382 32611558 34
1 301 32611558 251855378 28
1 301 251855378 32528892 20
1 301 32528892 251855379 12
1 301 251855379 32528891 5
1 302 254289688 254289689 4
1 302 254289689 254289690 4
1 302 254289690 254289691 4
1 302 254289691 254289692 4
1 302 254289692 254289693 6
1 302 254289693 254289694 7
1 303 254289694 254289693 5
1 303 254289693 254289692 5
1 303 254289692 254289691 4
1 303 254289691 254289690 4
1 303 254289690 254289689 4
1 303 254289689 254289688 5
1 304 32611559 254289688 14
1 305 254289688 32611559 21
1 306 254289688 32611560 17
1 306 32611560 35970278 17
1 307 35970278 32611560 27
1 307 32611560 254289688 23
1 308 35970278 256586722 10
1 308 256586722 32611556 14
1 309 32611556 256586722 20
1 309 256586722 35970278 32
1 310 32611556 251881836 14
1 310 251881836 32611554 15
1 310 32611554 31156863 17
1 311 31156860 32611555 19
1 311 32611555 32611556 19
1 311 32611556 256586722 0
1 312 31156860 255160996 0
1 312 255160996 31156858 0
1 312 31156858 31156856 0
1 312 31156856 31156855 0
1 312 31156855 32611562 1
1 312 32611562 32611561 1
1 313 31156846 252347412 18
1 313 252347412 31156851 16
1 313 31156851 31156853 17
1 314 32611561 32611553 9
1 314 32611553 35969931 9
1 315 32552932 253205292 57
1 315 253205292 32552930 0
1 316 255309074 32611552 41
1 316 32611552 32552935 43
1 317 31156863 31156886 29
1 317 31156886 31156888 28
1 317 31156888 38434747 33
1 318 38434746 119830854 10
1 318 119830854 32611537 10
1 318 32611537 32611536 12
1 318 32611536 31156860 13
1 319 38434747 36663891 59
1 320 36662878 32611538 14
1 320 32611538 38434746 13
1 321 36663896 36663897 3
1 321 36663897 32049282 138
1 321 32049282 32049280 111
1 322 27166981 27166979 53
1 322 27166979 36663898 49
1 323 28396129 251881593 107
1 323 251881593 251881590 103
1 323 251881590 28396130 106
1 323 28396130 35205156 104
1 323 35205156 35966966 113
1 324 35966854 35205154 33
1 324 35205154 32333991 29
1 324 32333991 251881589 32
1 324 251881589 251881591 34
1 324 251881591 32333990 40
1 325 255593701 32611540 32
1 325 32611540 251881607 33
1 325 251881607 36663568 33
1 325 36663568 36663567 1
1 326 36663892 31156891 12
1 326 31156891 251881611 12
1 326 251881611 31156893 12
1 326 31156893 31156894 12
1 326 31156894 251881640 12
1 326 251881640 31156896 13
1 326 31156896 251881676 13
1 326 251881676 31156898 12
1 326 31156898 251881680 12
1 326 251881680 31156899 11
1 326 31156899 255593781 12
1 327 255593754 32611544 17
1 327 32611544 251881736 19
1 327 251881736 32611543 20
1 327 32611543 255593780 20
1 327 255593780 251881677 25
1 327 251881677 32611542 24
1 327 32611542 251881650 24
1 327 251881650 32611541 23
1 327 32611541 255593701 23
1 328 36662877 27166975 13
1 328 27166975 36662292 17
1 329 36662293 32049285 136
1 329 32049285 36662876 119
1 330 27166983 35966616 21
1 330 35966616 27166981 51
1 331 35966966 35967063 38
1 331 35967063 35967064 24
1 331 35967064 35979802 14
1 331 35979802 35994444 10
1 331 35994444 35967065 6
1 331 35967065 27166981 5
1 332 35966966 35966863 43
1 332 35966863 32529957 42
1 333 32529957 35966864 10
1 333 35966864 35966965 4
1 334 32049280 35967060 45
1 334 35967060 35994442 43
1 334 35994442 35967061 43
1 334 35967061 35967062 40
1 334 35967062 35966965 36
1 335 32049280 35966617 57
1 335 35966617 32049278 26
1 336 27166983 35966853 28
1 336 35966853 35966850 17
1 336 35966850 35980954 18
1 336 35980954 35966851 19
1 336 35966851 35966852 12
1 336 35966852 35966854 2
1 337 33629032 251854445 54
1 337 251854445 35966860 79
1 337 35966860 35966857 30
1 337 35966857 35966855 31
1 337 35966855 35980955 25
1 337 35980955 35966858 11
1 337 35966858 35966861 3
1 337 35966861 32049278 2
1 338 32529957 35966869 32
1 338 35966869 35966870 31
1 338 35966870 35994441 31
1 338 35994441 35966871 34
1 338 35966871 35994440 35
1 338 35994440 35966862 34
1 338 35966862 35966856 32
1 338 35966856 35966859 13
1 338 35966859 35966861 6
1 339 251854445 35966860 0
1 339 35966860 35966614 46
1 339 35966614 32529956 65
1 339 32529956 35966615 65
1 339 35966615 35966854 29
1 340 35966853 35966847 11
1 340 35966847 35966848 11
1 340 35966848 35966849 12
1 340 35966849 35994438 12
1 340 35994438 35966868 13
1 340 35966868 35994435 14
1 340 35994435 35966867 14
1 340 35966867 35994437 16
1 340 35994437 35966866 17
1 340 35966866 35966865 19
1 340 35966865 35966864 18
1 341 35966615 35994434 33
1 341 35994434 35966612 32
1 341 35966612 35994427 32
1 341 35994427 35966613 31
1 341 35966613 35994426 31
1 341 35994426 35966611 31
1 341 35966611 35994424 30
1 341 35994424 35966610 30
1 341 35966610 35994430 31
1 341 35994430 35966616 31
1 342 35966617 35994431 27
1 342 35994431 35966606 28
1 342 35966606 35994422 28
1 342 35994422 35966607 28
1 342 35966607 35994423 27
1 342 35994423 35966608 27
1 342 35966608 35994429 27
1 342 35994429 35966609 25
1 342 35966609 35994433 24
1 342 35994433 35966614 23
1 343 36662876 251881563 2
1 343 251881563 36662879 2
1 343 36662879 36662888 1
1 343 36662888 36662890 2
1 343 36662890 36662889 4
1 343 36662889 36662878 3
1 345 36663568 32611565 33
1 345 32611565 36662079 33
1 345 36662079 36662078 52
1 345 36662078 32611564 10
1 345 32611564 36662878 10
1 346 36663891 32611563 15
1 346 32611563 36663554 16
1 346 36663554 36662885 9
1 346 36662885 32611566 19
1 346 32611566 36663892 3
1 347 36663898 36663899 7
1 347 36663899 36663900 7
1 347 36663900 36663918 8
1 347 36663918 36663901 9
1 347 36663901 36663902 10
1 347 36663902 251880750 11
1 347 251880750 36663892 9
1 348 36663891 251881562 43
1 348 251881562 36663893 43
1 348 36663893 36663894 40
1 348 36663894 251880731 24
1 348 251880731 36663895 20
1 348 36663895 36663917 16
1 348 36663917 36663896 13
1 349 36663567 36663566 2
1 349 36663566 36663570 2
1 349 36663570 36663565 2
1 349 36663565 251881323 2
1 349 251881323 36663564 2
1 349 36663564 36662877 14
1 350 36663898 36662077 40
1 350 36662077 27166977 17
1 350 27166977 36662877 1
1 351 36662077 36662071 19
1 351 36662071 36663908 19
1 351 36663908 36662072 20
1 351 36662072 36663907 19
1 351 36663907 36662073 18
1 351 36662073 36663906 17
1 351 36663906 36662074 19
1 351 36662074 36663905 19
1 351 36663905 36662075 20
1 351 36662075 36662079 21
1 352 35966358 32597424 1
1 352 32597424 35966361 2
1 352 35966361 251853854 0
1 352 251853854 251853855 0
1 352 251853855 251853856 0
1 352 251853856 251853857 0
1 352 251853857 32597762 0
1 352 32597762 35966391 0
1 352 35966391 35966379 0
1 353 35966378 251853928 16
1 353 251853928 35966390 15
1 353 35966390 32597770 15
1 353 32597770 251853929 13
1 353 251853929 35966360 0
1 353 35966360 32597424 11
1 354 32597424 35966361 0
1 354 35966361 251853848 2
1 354 251853848 251853849 2
1 354 251853849 251853850 3
1 354 251853850 35966389 4
1 354 35966389 35966384 4
1 354 35966384 35966385 31
1 354 35966385 38454364 31
1 354 38454364 35966387 32
1 354 35966387 35966386 23
1 354 35966386 35966365 23
1 355 35966362 31156831 37
1 355 31156831 35966364 39
1 356 35966364 251853641 37
1 356 251853641 251853642 37
1 356 251853642 35966377 39
1 356 35966377 35966376 39
1 356 35966376 35966375 39
1 356 35966375 251853593 38
1 356 251853593 35966374 42
1 356 35966374 35966379 42
1 357 35966378 251853809 29
1 357 251853809 251853810 30
1 357 251853810 251853782 32
1 357 251853782 35966373 32
1 357 35966373 251853783 32
1 357 251853783 35966372 33
1 357 35966372 35966371 32
1 357 35966371 35966370 33
1 357 35966370 35966362 34
1 358 35966363 35966382 29
1 358 35966382 35966381 30
1 358 35966381 38454360 33
1 358 38454360 35966380 32
1 358 35966380 35966383 36
1 358 35966383 251853440 23
1 358 251853440 35966388 11
1 358 35966388 251853515 11
1 358 251853515 251853516 11
1 358 251853516 35966360 11
1 358 35966360 32597424 0
1 359 32529958 32529966 15
1 359 32529966 32529960 39
1 359 32529960 32529959 6
1 360 32529968 32529967 11
1 360 32529967 31156838 46
1 360 31156838 32529963 27
1 361 32529960 32529961 34
1 361 32529961 32552942 12
1 361 32552942 32552941 12
1 361 32552941 46855460 12
1 361 46855460 32552940 12
1 361 32552940 46855421 12
1 361 46855421 32552939 12
1 361 32552939 46855436 12
1 361 46855436 32552938 11
1 361 32552938 46855442 11
1 361 46855442 32552937 12
1 361 32552937 46855445 13
1 361 46855445 32552943 13
1 361 32552943 32552930 13
1 362 32552936 31156839 16
1 362 31156839 31156841 16
1 362 31156841 46855429 17
1 362 46855429 31156848 17
1 362 31156848 46855432 17
1 362 46855432 31156843 17
1 362 31156843 46855449 17
