Nodes:
NodeId Latitude Longitude
107228854 61225313 0,153249313672018 20 1 60
107228867 61225313 0,120991727088162 16 1 60
107228839 61225313 0,16686372536625 22 1 60
26083950 61225314 0,228222458303863 30 1 60
32676765 61232245 0,0342898798432129 4 2 65
61232251 61232245 0,0242175137296864 3 1 60
32676766 61232251 0,0420993454008461 5 2 65
61232245 61232251 0,0242175137296864 3 1 60
251947352 61232251 0,0719399455493693 9 1 60
254489399 61232256 0,219211423487959 29 1 60
251947353 61232256 0,0148318015065894 1 1 60
32320913 61232257 0,0117907774003051 1 1 60
32320912 61232257 0,0183818128291305 2 1 60
251947402 61232261 0,0916558944411461 12 1 60
32320913 61232261 0,0575240446261217 7 1 60
33810081 61249742 0,0808091428993998 10 1 60
26308864 61249742 0,101560779972337 13 1 60
61249782 61249742 0,192566678570483 25 1 60
61253023 61249758 0,045796213478379 6 1 60
61249760 61249758 0,0635954868674027 8 1 60
61249758 61249760 0,0635954868674027 8 1 60
61249761 61249760 0,132150193879855 17 1 60
257704697 61249761 0,0183517325957273 2 2 65
26458750 61249761 0,0441143416425011 5 2 65
61249760 61249761 0,132150193879855 17 1 60
26386058 61249762 0,219686362411803 29 2 65
31928710 61249763 0,314134044999997 41 2 65
247807133 61249763 0,0104600522864261 1 1 60
61249762 61249763 0,0334060989292869 4 1 60
61249782 61249764 0,0524180232036965 6 1 60
61253018 61249764 0,0474544481831734 6 1 60
61249765 61249764 0,094532817464631 12 1 60
61249768 61249765 0,12846855736452 17 1 60
61249764 61249765 0,094532817464631 12 1 60
61249766 61249765 0,0948088428380713 12 1 60
61249765 61249766 0,0948088428380713 12 1 60
61249767 61249766 0,128050060306111 17 1 60
61249766 61249767 0,128050060306111 17 1 60
61249768 61249767 0,0949983212443354 12 1 60
247807133 61249768 0,0159309417332419 2 1 60
61249765 61249768 0,12846855736452 17 1 60
61249767 61249768 0,0949983212443354 12 1 60
26308864 61249773 0,0415162353391974 5 1 60
254297542 61249773 0,0789094525152184 10 1 60
61249779 61249773 0,19617250472399 26 1 60
61249773 61249779 0,19617250472399 26 1 60
61249782 61249779 0,143029439051823 19 1 60
61249742 61249782 0,192566678570483 25 1 60
61249764 61249782 0,0524180232036965 6 1 60
61249779 61249782 0,143029439051823 19 1 60
61249797 61249790 0,0863725180707088 11 1 60
33810081 61249790 0,0151972106159632 2 1 60
61249811 61249790 0,030560486565201 4 1 60
247807134 61249797 0,0639115479094091 8 1 60
61249790 61249797 0,0863725180707088 11 1 60
61249809 61249797 0,0308276036513866 4 1 60
61249809 61249803 0,0961887964035505 12 1 60
61249823 61249803 0,0518543440195659 6 1 60
61249823 61249808 0,03436484754365 4 1 60
61249811 61249808 0,0974240721077171 12 1 60
61249797 61249809 0,0308276036513866 4 1 60
61249803 61249809 0,0961887964035505 12 1 60
61249817 61249809 0,0519542152647891 6 1 60
61249808 61249811 0,0974240721077171 12 1 60
61249790 61249811 0,030560486565201 4 1 60
61249817 61249811 0,0343881305491197 4 1 60
61249809 61249817 0,0519542152647891 6 1 60
61249811 61249817 0,0343881305491197 4 1 60
61249823 61249817 0,0969343913456965 12 1 60
61249803 61249823 0,0518543440195659 6 1 60
61249808 61249823 0,03436484754365 4 1 60
61249817 61249823 0,0969343913456965 12 1 60
61253018 61253012 0,01509615312761 2 1 60
61249764 61253018 0,0474544481831734 6 1 60
61253023 61253018 0,114496098241816 15 1 60
61253018 61253023 0,114496098241816 15 1 60
61249758 61253023 0,045796213478379 6 1 60
61253022 61253023 0,0150951728110501 2 1 60
31908323 61258268 0,0142547931608718 1 2 70
61258269 61258268 0,050268030915152 6 1 60
61258268 61258269 0,050268030915152 6 1 60
61258270 61258269 0,0835860326372105 11 1 60
206301014 61258269 0,0751063440627033 10 1 60
206300378 61258270 0,053604573080578 7 1 60
61258269 61258270 0,0835860326372105 11 1 60
61258277 61258274 0,104719901182012 13 1 60
206300378 61258274 0,0552752362316844 7 1 60
26966294 61258277 0,0886797834325434 11 1 60
61258274 61258277 0,104719901182012 13 1 60
251768519 77924323 0,467679980353382 62 1 60
251768669 77924323 0,405676027729805 54 1 60
60054506 77924323 0,319564252665402 42 2 70
251774939 77924324 0,173077763878339 23 1 60
79743832 79739381 0,0455658741976487 6 1 60
32627311 79739381 0,0515953170488927 6 1 60
32627310 79739381 0,0385972492412506 5 1 60
79739392 79739381 0,0460754915972662 6 1 60
79739381 79739392 0,0460754915972662 6 1 60
255444739 79739392 0,0657818396182076 8 1 60
255444739 79739412 0,018308442243675 2 1 60
79739426 79739412 0,0585704134327305 7 1 60
79739412 79739426 0,0585704134327305 7 1 60
79739433 79739426 0,0707784542112097 9 1 60
79739426 79739433 0,0707784542112097 9 1 60
79739441 79739433 0,0658986839276729 8 1 60
79739433 79739441 0,0658986839276729 8 1 60
79739470 79739441 0,0757974340424654 10 1 60
79739470 79739446 0,0690439408768959 9 1 60
79739457 79739446 0,0860008201346108 11 1 60
79739446 79739457 0,0860008201346108 11 1 60
32892151 79739457 0,0219241544728863 2 1 60
79739441 79739470 0,0757974340424654 10 1 60
79739446 79739470 0,0690439408768959 9 1 60
38427857 79739486 0,0239711156371743 3 2 65
79739486 79739498 0,0290736340085653 3 2 65
79739498 79739503 0,0307244916756925 4 2 65
32529944 79743812 0,20130887655629 26 1 60
79743847 79743812 0,0761524415764823 10 1 60
79743847 79743822 0,0849754208289319 11 1 60
79743832 79743822 0,0595384973353281 7 1 60
79743858 79743822 0,0503592399700872 6 1 60
79743822 79743832 0,0595384973353281 7 1 60
79739381 79743832 0,0455658741976487 6 1 60
79743812 79743847 0,0761524415764823 10 1 60
79743822 79743847 0,0849754208289319 11 1 60
79743870 79743858 0,122894873839374 16 1 60
79743822 79743858 0,0503592399700872 6 1 60
79743879 79743870 0,0864794278157939 11 1 60
79743858 79743870 0,122894873839374 16 1 60
79748489 79743879 0,0612082424043974 8 1 60
79743870 79743879 0,0864794278157939 11 1 60
79743891 79743885 0,151038863639873 20 1 60
79748489 79743885 0,0795322164998745 10 1 60
79748476 79743891 0,122529723105895 16 1 60
79743885 79743891 0,151038863639873 20 1 60
47783560 79748476 0,0783060077074007 10 1 60
79743891 79748476 0,122529723105895 16 1 60
79743885 79748489 0,0795322164998745 10 1 60
79743879 79748489 0,0612082424043974 8 1 60
31888022 80061978 0,0159566953872218 2 1 60
81278574 81278573 0,115780963674813 15 1 60
81470429 81278573 0,120173916021437 16 1 60
81278576 81278574 0,129604364513005 17 1 60
81278573 81278574 0,115780963674813 15 1 60
88085386 81278576 0,0563781827078591 7 1 60
81278574 81278576 0,129604364513005 17 1 60
81470423 81278579 0,0793290465997511 10 1 60
87723370 81278579 0,0816350177257909 10 1 60
87723369 81278580 0,055679825978492 7 1 60
81278581 81278580 0,0296986464335297 3 1 60
34678001 81278581 0,045764805725076 6 2 65
169135127 81278581 0,019168095930509 2 1 60
81278580 81278581 0,0296986464335297 3 1 60
261042445 81278583 0,101502215684216 13 1 60
261042447 81278583 0,224695168841309 29 1 60
81278585 81278583 0,0406541187769664 5 1 60
81470419 81278583 0,0844037638541275 11 1 60
81293829 81278585 0,104870396903906 13 1 60
81278583 81278585 0,0406541187769664 5 1 60
81278587 81278586 0,0769465088708886 10 1 60
261042482 81278586 0,0490629869823043 6 1 60
81278589 81278587 0,0548371559605613 7 1 60
81278586 81278587 0,0769465088708886 10 1 60
261042496 81278589 0,0320227864393689 4 1 60
81278587 81278589 0,0548371559605613 7 1 60
129804360 81278590 0,0412690838461333 5 1 60
261042496 81278590 0,056146911817085 7 1 60
34676542 81280290 0,0808987349684059 10 1 60
129804413 81280292 0,0476558323791492 6 1 60
81280973 81280293 0,0700792869022214 9 1 60
94897281 81280293 0,0214102409524174 2 1 60
81280293 81280833 0,10358785566088 13 1 60
99012476 81280834 0,0276051815512862 3 1 60
81280292 81280973 0,043504411968718 5 1 60
81280984 81280973 0,0625254155955826 8 1 60
81280973 81280984 0,0625254155955826 8 1 60
129804360 81280984 0,0151380250160052 2 1 60
91809309 81283201 0,0164450895244374 2 1 60
81340938 81283201 0,120186869453147 16 1 60
83040437 81283202 0,024666231916385 3 1 60
81283204 81283202 0,0302537150278983 4 1 60
81283202 81283204 0,0302537150278983 4 1 60
81286985 81283204 0,0074211057237712 1 1 60
81283209 81283206 0,0208559814847135 2 1 60
81291056 81283206 0,024367477362103 3 1 60
81283206 81283209 0,0208559814847135 2 1 60
81339640 81283209 0,0372968600162719 4 1 60
84896670 81283209 0,0124146439309926 1 1 60
83040439 81285992 0,134779549416027 17 1 60
89134750 81285992 0,030656220386264 4 1 60
81283204 81286985 0,0074211057237712 1 1 60
82416037 81286985 0,0243564757572688 3 1 60
82416037 81291054 0,0479626435673418 6 1 60
206274827 81291054 0,090255808552048 12 1 60
83040436 81291056 0,0477482040399743 6 1 60
81283206 81291056 0,024367477362103 3 1 60
92174802 81291056 0,0147846466883774 1 1 60
99395796 81292406 0,0303350412621259 4 1 60
97521923 81292406 0,0129499836854977 1 1 60
89134750 81292934 0,0969687737996907 12 1 60
83522694 81292935 0,049892215435124 6 1 60
81292934 81293285 0,351225894514905 46 1 60
261042482 81293829 0,0542422503432801 7 1 60
81278585 81293829 0,104870396903906 13 1 60
251283573 81293855 0,0523051308462651 6 1 60
83051313 81293855 0,0686369176231371 9 1 60
84849272 81293856 0,0123971219517284 1 1 60
81283209 81339640 0,0372968600162719 4 1 60
81626563 81339640 0,0791977183763577 10 1 60
81283201 81340938 0,120186869453147 16 1 60
83040438 81340938 0,0671223450929572 8 1 60
81278583 81470419 0,0844037638541275 11 1 60
261042505 81470419 0,0613248007776412 8 1 60
87723369 81470423 0,0415650133181446 5 1 60
81278579 81470423 0,0793290465997511 10 1 60
81278573 81470429 0,120173916021437 16 1 60
81470434 81470429 0,0433146784537854 5 1 60
81470429 81470434 0,0433146784537854 5 1 60
81470439 81470434 0,0763460578581425 10 1 60
169137894 81470439 0,116461747530597 15 2 70
252406516 81470439 0,48264896736393 64 2 70
81470434 81470439 0,0763460578581425 10 1 60
251283573 81470439 0,0237052475672842 3 1 60
81339640 81626563 0,0791977183763577 10 1 60
99395970 81626563 0,114661586667432 15 1 60
95096202 81626563 0,0481640764513923 6 1 60
249313964 81626564 0,00354067834646773 1 1 60
249313962 81626564 0,00477022826932169 1 1 60
86074572 81626564 0,0298520459864877 3 1 60
105725623 81626565 0,0394601572749779 5 1 60
81629049 81626565 0,0263138739531684 3 1 60
81629022 81629018 0,0959967845906914 12 1 60
122648654 81629022 0,076139126477882 10 1 60
81629029 81629022 0,0114640625249255 1 1 60
81629018 81629022 0,0959967845906914 12 1 60
249313957 81629022 0,102917426771171 13 1 60
95096202 81629025 0,0529243840559407 7 1 60
249313962 81629025 0,0948815122322311 12 1 60
249313957 81629025 0,00730667023382602 1 1 60
81629022 81629029 0,0114640625249255 1 1 60
81629032 81629029 0,0386753986713274 5 1 60
81629029 81629032 0,0386753986713274 5 1 60
81629036 81629032 0,0133739038038969 1 1 60
81629032 81629036 0,0133739038038969 1 1 60
81629038 81629036 0,0171842640906035 2 1 60
81629036 81629038 0,0171842640906035 2 1 60
81629046 81629038 0,0495536617858346 6 1 60
81629038 81629046 0,0495536617858346 6 1 60
200804131 81629046 0,0482047542352814 6 1 60
81626565 81629049 0,0263138739531684 3 1 60
249313964 81629049 0,0127703232062806 1 1 60
81286985 82416037 0,0243564757572688 3 1 60
81291054 82416037 0,0479626435673418 6 1 60
34819767 82448549 0,105712560031299 14 1 60
86781372 82448549 0,0326167921763196 4 1 60
97553348 82448557 0,125021978378136 16 1 60
82617360 82448559 0,119351915184078 15 1 60
82609242 82448560 0,16252734607133 21 1 60
82609221 82448561 0,0493565468184295 6 1 60
97534726 82448562 0,189766794429606 25 1 60
82609229 82448563 0,0576869417462009 7 1 60
82609242 82448564 0,015444002139597 2 1 60
82448563 82448564 0,159341757855446 21 1 60
92169782 82448568 0,0546033978426473 7 1 60
82448549 82448570 0,025719305469012 3 1 60
94213973 82448570 0,0821340956311431 10 1 60
97521923 82609147 0,0237976191205588 3 1 60
97521826 82609147 0,00721788902973379 1 1 60
97521926 82609147 0,0101634741920535 1 1 60
82609147 82609150 0,0273625076914338 3 1 60
82609156 82609150 0,0487305437566891 6 1 60
82609150 82609156 0,0487305437566891 6 1 60
82609159 82609156 0,0685021694608877 9 1 60
99395810 82609156 0,0130760805165574 1 1 60
82609156 82609159 0,0685021694608877 9 1 60
99395800 82609159 0,00837889726065513 1 1 60
82629840 82609163 0,00497381617590359 1 1 60
99395800 82609163 0,111465710790971 14 1 60
82629840 82609207 0,00703680455487123 1 1 60
82609210 82609207 0,00651350250136068 1 1 60
82609207 82609210 0,00651350250136068 1 1 60
82609212 82609210 0,00790599538359308 1 1 60
82609210 82609212 0,00790599538359308 1 1 60
82609215 82609212 0,0389812857297442 5 1 60
82609212 82609215 0,0389812857297442 5 1 60
82609218 82609215 0,0875236752493091 11 1 60
82609215 82609218 0,0875236752493091 11 1 60
82609233 82609218 0,0688910227268186 9 1 60
82448560 82609221 0,0683798571960951 9 1 60
82448562 82609229 0,0390523783715538 5 1 60
82609218 82609233 0,0688910227268186 9 1 60
82609236 82609233 0,0446657187006472 5 1 60
82609233 82609236 0,0446657187006472 5 1 60
82609238 82609236 0,0136327132009742 1 1 60
82609236 82609238 0,0136327132009742 1 1 60
82609242 82609238 0,0792188022604539 10 1 60
82609238 82609242 0,0792188022604539 10 1 60
82448564 82609242 0,015444002139597 2 1 60
82448559 82609242 0,0422815508686355 5 1 60
82629837 82614403 0,0257209998944938 3 1 60
82614404 82614403 0,0120610318820743 1 1 60
82614403 82614404 0,0120610318820743 1 1 60
82614406 82614404 0,0237845500332005 3 1 60
82614404 82614406 0,0237845500332005 3 1 60
82614408 82614406 0,111428004714724 14 1 60
82614406 82614408 0,111428004714724 14 1 60
82614410 82614408 0,0107851153558716 1 1 60
82614408 82614410 0,0107851153558716 1 1 60
82614417 82614410 0,00793384382789192 1 1 60
82614417 82614412 0,0284504586344817 3 1 60
82616292 82614412 0,0444403142515934 5 1 60
82614410 82614417 0,00793384382789192 1 1 60
82614412 82614417 0,0284504586344817 3 1 60
82614412 82616292 0,0444403142515934 5 1 60
97563064 82616292 0,037303518908791 4 1 60
82616297 82616296 0,0694510855686336 9 1 60
82616296 82616297 0,0694510855686336 9 1 60
82616300 82616297 0,0253248051131041 3 1 60
82616297 82616300 0,0253248051131041 3 1 60
82616302 82616300 0,0119224034169769 1 1 60
82616300 82616302 0,0119224034169769 1 1 60
82616304 82616302 0,0147030595915394 1 1 60
82616302 82616304 0,0147030595915394 1 1 60
82616306 82616304 0,0142139869811689 1 1 60
82616304 82616306 0,0142139869811689 1 1 60
82616308 82616306 0,0219516775195142 2 1 60
82616306 82616308 0,0219516775195142 2 1 60
97563060 82616308 0,0413802608838743 5 1 60
97563060 82616311 0,0521961811040959 6 1 60
97563080 82616311 0,0391044294026158 5 1 60
82617361 82617360 0,0160144132572501 2 1 60
82448557 82617360 0,058781021020337 7 1 60
82617360 82617361 0,0160144132572501 2 1 60
82617363 82617361 0,0844538418519622 11 1 60
82617361 82617363 0,0844538418519622 11 1 60
82617365 82617363 0,00836907716612506 1 1 60
82617363 82617365 0,00836907716612506 1 1 60
82617369 82617365 0,146321721398086 19 1 60
82617365 82617369 0,146321721398086 19 1 60
97550562 82617369 0,274615789550016 36 1 60
82629839 82629837 0,0350497479076877 4 1 60
82614403 82629837 0,0257209998944938 3 1 60
110353075 82629839 0,101936523273764 13 1 60
82629837 82629839 0,0350497479076877 4 1 60
82609163 82629840 0,00497381617590359 1 1 60
82609207 82629840 0,00703680455487123 1 1 60
206274827 83040436 0,0503308070776272 6 1 60
81291056 83040436 0,0477482040399743 6 1 60
83040438 83040437 0,0339514071718422 4 1 60
81283202 83040437 0,024666231916385 3 1 60
81340938 83040438 0,0671223450929572 8 1 60
83040437 83040438 0,0339514071718422 4 1 60
94201579 83040439 0,0874603253718552 11 1 60
84354357 83040439 0,160200703416923 21 1 60
81285992 83040439 0,134779549416027 17 1 60
94201579 83040440 0,01615316407079 2 1 60
94201567 83040440 0,0657753928380922 8 1 60
94201567 83040441 0,0291096725221706 3 1 60
83040442 83040441 0,0647983522890929 8 1 60
83040441 83040442 0,0647983522890929 8 1 60
83040444 83040443 0,141204439434193 18 1 60
92823722 83040443 0,0256628634209857 3 1 60
83040443 83040444 0,141204439434193 18 1 60
94201603 83040444 0,0678857966037513 9 1 60
92539087 83040445 0,142876370415581 19 1 60
91590275 83040445 0,0291790101013842 3 1 60
91590196 83040448 0,0759167500014634 10 1 60
83040451 83040448 0,0341374033167948 4 1 60
83040448 83040451 0,0341374033167948 4 1 60
83040453 83040451 0,0368717869292026 4 1 60
83040451 83040453 0,0368717869292026 4 1 60
261042519 83040453 0,0686299324084237 9 1 60
91585269 83040453 0,198078658182645 26 1 60
83522652 83040455 0,194750042252663 25 2 65
261042519 83040455 0,0186439039305833 2 1 60
97964818 83040455 0,0156022353455355 2 1 60
34678000 83042154 0,0608822096640306 8 2 65
83042155 83042154 0,151716860922261 20 1 60
83042154 83042155 0,151716860922261 20 1 60
83042156 83042155 0,146288271354264 19 1 60
83042155 83042156 0,146288271354264 19 1 60
83042157 83042156 0,212134632479328 28 1 60
83042156 83042157 0,212134632479328 28 1 60
34815612 83042157 0,0789295759371525 10 1 60
81293855 83051313 0,0686369176231371 9 1 60
84849272 83051313 0,0773841557284686 10 1 60
83051314 83051313 0,0262247657775264 3 1 60
83051313 83051314 0,0262247657775264 3 1 60
83051320 83051314 0,0556199880626382 7 1 60
83051320 83051315 0,0512039501352464 6 1 60
152580352 83051315 0,0701201477140709 9 1 60
251283573 83051316 0,081467037686757 10 2 70
169137890 83051316 0,0346188856214404 4 2 70
83051317 83051316 0,0687681816456601 9 1 60
83051316 83051317 0,0687681816456601 9 1 60
83051320 83051317 0,0416747971199067 5 1 60
83051320 83051318 0,0728152833492996 9 1 60
84849268 83051318 0,00459412874236352 1 1 60
83051317 83051320 0,0416747971199067 5 1 60
83051318 83051320 0,0728152833492996 9 1 60
83051314 83051320 0,0556199880626382 7 1 60
83051315 83051320 0,0512039501352464 6 1 60
83532246 83066123 0,0682534399914142 9 2 70
169137894 83066123 0,0524278821439296 6 2 70
83066126 83066123 0,0779931265459548 10 1 60
86970169 83066124 0,0673057695002784 8 1 60
95751429 83066124 0,106721684049557 14 1 60
88085386 83066125 0,151589703736752 20 2 70
95751429 83066125 0,117903968916694 15 1 60
83066123 83066126 0,0779931265459548 10 1 60
95751451 83066126 0,174443458602853 23 1 60
251281346 83066126 0,00386721797846487 1 1 60
83532252 83066127 0,0219334675144438 2 1 60
83066128 83066127 0,0189705158222513 2 1 60
83066127 83066128 0,0189705158222513 2 1 60
83066129 83066128 0,0247233340476326 3 1 60
83066128 83066129 0,0247233340476326 3 1 60
83066130 83066129 0,0230346922829265 3 1 60
83066129 83066130 0,0230346922829265 3 1 60
83066133 83066130 0,137207094257147 18 1 60
83066130 83066133 0,137207094257147 18 1 60
86970170 83066133 0,0672761106245233 8 1 60
86970171 83066133 0,0864794681218154 11 1 60
34815622 83522631 0,10452103032282 13 1 60
261063062 83522631 0,104865167768506 13 1 60
261063062 83522634 0,0150076253763699 2 1 60
91586824 83522634 0,0611772838956377 8 1 60
91586824 83522639 0,0355395218197846 4 1 60
87727372 83522639 0,0399047928780149 5 1 60
87727394 83522644 0,0439729199049703 5 1 60
91586362 83522644 0,0214282276630553 2 1 60
83522652 83522647 0,0185804655236999 2 1 60
97964818 83522647 0,196584669134725 26 2 65
91818051 83522652 0,00894562735442393 1 2 65
261042518 83522652 0,0139122280768928 1 1 60
91585269 83522658 0,0631833389375224 8 1 60
261045349 83522658 0,0351584988879543 4 1 60
261045349 83522662 0,0400425865902053 5 1 60
83522666 83522662 0,0466490363474949 6 1 60
83522662 83522666 0,0466490363474949 6 1 60
83522672 83522666 0,10833318924484 14 1 60
83522666 83522672 0,10833318924484 14 1 60
83522678 83522672 0,103925057883999 13 1 60
83522672 83522678 0,103925057883999 13 1 60
83522689 83522678 0,0984324118793314 13 1 60
83522678 83522689 0,0984324118793314 13 1 60
94198546 83522689 0,280571878269588 37 1 60
94201563 83522689 0,0839348627315555 11 1 60
94198546 83522692 0,0214583414776819 2 1 60
83522694 83522692 0,0587384299187337 7 1 60
81293285 83522694 0,143420320246482 19 1 60
83522692 83522694 0,0587384299187337 7 1 60
86001420 83522694 0,0224247068761119 2 1 60
251281347 83532230 0,0181791725129335 2 1 60
83532252 83532230 0,0103871457675215 1 1 60
83532230 83532237 0,0164685887789825 2 1 60
83532237 83532240 0,0408968813756917 5 1 60
83532240 83532244 0,0107561042077424 1 1 60
83532281 83532246 0,0818936845689056 10 2 70
83066123 83532246 0,0682534399914142 9 2 70
83532244 83532246 0,0133855633359193 1 1 60
83532230 83532252 0,0103871457675215 1 1 60
83066127 83532252 0,0219334675144438 2 1 60
83532257 83532252 0,0131498371958436 1 1 60
83532262 83532257 0,0182759360872939 2 1 60
83532265 83532262 0,0269091184740003 3 1 60
83532269 83532265 0,0127019417998459 1 1 60
105711891 83532265 0,014448083123274 1 1 60
83532272 83532269 0,0160372954594138 2 1 60
83532273 83532272 0,0238501008184886 3 1 60
83532281 83532273 0,0197746056347407 2 1 60
105711879 83532281 0,13404555605688 17 2 70
83532246 83532281 0,0818936845689056 10 2 70
257557666 83559353 0,0973034501643902 12 1 60
257557653 83559353 0,106212352828098 14 1 60
83559420 83559353 0,0941327999219233 12 1 60
257557652 83559382 0,0827374449023349 11 1 60
131690740 83559382 0,0218006483824883 2 1 60
83559428 83559382 0,0997878660950892 13 1 60
131690740 83559397 0,0520479174681081 6 1 60
30895918 83559397 0,0247109561476281 3 1 60
83568390 83559397 0,0178525248472526 2 2 65
30895918 83559410 0,0359640560466812 4 2 65
83559397 83559410 0,0230689352358178 3 1 60
83559353 83559420 0,0941327999219233 12 1 60
256631486 83559420 0,195289513402653 26 1 60
256631494 83559420 0,0732775985738081 9 1 60
88061131 83559420 0,174509251089151 23 1 60
83559382 83559428 0,0997878660950892 13 1 60
256631476 83559428 0,015040348477689 2 1 60
256631482 83559428 0,072796901597595 9 1 60
30895919 83568390 0,0456875924575256 6 2 65
83559397 83568411 0,0240624695812383 3 2 65
83568411 83568430 0,0544712885806208 7 2 65
83568430 83568437 0,0394524279729854 5 2 65
83568437 83568477 0,0670129588658268 8 2 65
83568477 83568491 0,147786921567914 19 2 65
83568491 83568509 0,121070501547966 16 2 65
131663172 83571903 0,0884726441140371 11 1 60
131658833 83571903 0,0753514107423961 10 1 60
83803599 83803595 0,0544518571556927 7 1 60
105725623 83803595 0,0491641132153145 6 1 60
94218465 83803599 0,166130158125629 22 1 60
83803595 83803599 0,0544518571556927 7 1 60
105725696 83803605 0,127325718505299 16 1 60
105725636 83803605 0,014822768672407 1 1 60
34675225 83803609 0,251268551085042 33 1 60
105725696 83803609 0,288966695626065 38 1 60
92539083 84354357 0,147321787697981 19 1 60
83040439 84354357 0,160200703416923 21 1 60
84354363 84354360 0,086336583194428 11 1 60
92539083 84354360 0,172545135767636 23 1 60
196133003 84354360 0,0956012488850435 12 1 60
261042521 84354363 0,111131870350579 14 1 60
84354360 84354363 0,086336583194428 11 1 60
91590230 84354363 0,0568214921843222 7 1 60
84354371 84354369 0,0414979286244658 5 1 60
86072040 84354369 0,0213717777467416 2 1 60
87727391 84354371 0,028112463464631 3 1 60
84354369 84354371 0,0414979286244658 5 1 60
84354373 84354372 0,0275091908698333 3 1 60
87727391 84354372 0,0117107435948981 1 1 60
84354374 84354373 0,263970099340395 35 1 60
84354372 84354373 0,0275091908698333 3 1 60
84366961 84354374 0,0199284762126083 2 1 60
84354373 84354374 0,263970099340395 35 1 60
261063049 84366956 0,0424106423134982 5 1 60
84366961 84366956 0,0350957088543476 4 1 60
84366956 84366961 0,0350957088543476 4 1 60
84354374 84366961 0,0199284762126083 2 1 60
84366965 84366961 0,043919581768237 5 1 60
89136681 84366961 0,0555303297763821 7 1 60
84366961 84366965 0,043919581768237 5 1 60
84366969 84366965 0,100775342637227 13 1 60
84366965 84366969 0,100775342637227 13 1 60
84366973 84366969 0,0743925669014047 9 1 60
84366969 84366973 0,0743925669014047 9 1 60
261063067 84366973 0,032531468499774 4 1 60
261063067 84366977 0,0979482071847324 13 1 60
84366980 84366977 0,107916089939331 14 1 60
170660817 84366977 0,292573620180978 39 1 60
84366977 84366980 0,107916089939331 14 1 60
84366984 84366980 0,168841949652759 22 1 60
84366980 84366984 0,168841949652759 22 1 60
84366988 84366984 0,0725858027980414 9 1 60
170660828 84366984 0,306397174144902 40 1 60
84366984 84366988 0,0725858027980414 9 1 60
35163884 84366988 0,115631709557958 15 1 60
31158826 84371569 0,0704204891093145 9 2 65
84371572 84371569 0,0181802277655775 2 1 60
261042521 84371569 0,0159524741304441 2 1 60
86072040 84371572 0,0700113908885677 9 1 60
84371569 84371572 0,0181802277655775 2 1 60
89136662 84371572 0,310261212059111 41 2 65
30902345 84842969 0,0587996633995945 7 2 70
251283573 84842969 0,548637097069633 73 2 70
84843008 84842969 0,0234699575439145 3 1 60
84842973 84842969 0,316639426732172 42 1 60
84842969 84842973 0,316639426732172 42 1 60
84842977 84842973 0,0656995852590116 8 1 60
84842973 84842977 0,0656995852590116 8 1 60
84843005 84842977 0,59637474585136 79 1 60
140266276 84842981 0,0626284659796138 8 1 60
152580343 84842981 0,111413750750695 14 1 60
84849268 84842984 0,035027879167688 4 1 60
84842988 84842984 0,141076458849932 18 1 60
84842984 84842988 0,141076458849932 18 1 60
84842991 84842988 0,0983068628442528 13 1 60
84842988 84842991 0,0983068628442528 13 1 60
84842996 84842991 0,0641244627332918 8 1 60
84842991 84842996 0,0641244627332918 8 1 60
84843001 84842996 0,0317370104929672 4 1 60
84842996 84843001 0,0317370104929672 4 1 60
84843005 84843001 0,0216879891873485 2 1 60
84843001 84843005 0,0216879891873485 2 1 60
84842977 84843005 0,59637474585136 79 1 60
140266276 84843005 0,045704470661444 6 1 60
252406516 84843008 0,0655322649865875 8 2 70
34814886 84843008 0,124469116550604 16 2 70
84843014 84843008 0,0899053160763584 11 1 60
84842969 84843008 0,0234699575439145 3 1 60
84843008 84843014 0,0899053160763584 11 1 60
83051318 84849268 0,00459412874236352 1 1 60
84842984 84849268 0,035027879167688 4 1 60
84849268 84849269 0,0305617299179613 4 1 60
84849269 84849270 0,0425934355748502 5 1 60
83051313 84849272 0,0773841557284686 10 1 60
81293856 84849272 0,0123971219517284 1 1 60
84849270 84849272 0,0110139933366185 1 1 60
90218369 84884667 0,0323012254186076 4 1 60
94218481 84887009 0,0112201571625299 1 1 60
94218468 84887009 0,00541651640547107 1 1 60
99395796 84896641 0,0112933365606895 1 1 60
84896641 84896645 0,0196329733937674 2 1 60
84896645 84896652 0,0393020249378485 5 1 60
99395970 84896652 0,00973165738903665 1 1 60
84896652 84896664 0,114974836276501 15 1 60
84896664 84896670 0,111297109735906 14 1 60
86074572 85999929 0,007719726583623 1 1 60
85999931 85999929 0,0316903455477013 4 1 60
85999929 85999931 0,0316903455477013 4 1 60
90218367 85999931 0,0352526917013919 4 1 60
85999937 85999934 0,0574357801396717 7 1 60
97521826 85999934 0,0256020395994269 3 1 60
251279900 85999937 0,0678095576367624 9 1 60
85999934 85999937 0,0574357801396717 7 1 60
34675223 86000938 0,0795776103448401 10 1 60
105725613 86000938 0,130888617714209 17 1 60
86000939 86000938 0,0364058041270217 4 1 60
34675218 86000939 0,354993372529951 47 1 60
86000938 86000939 0,0364058041270217 4 1 60
34676546 86001418 0,125997278484203 16 1 60
86001418 86001420 0,0508861395462384 6 1 60
83522694 86001420 0,0224247068761119 2 1 60
92823683 86001420 0,0707579264437412 9 1 60
